P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20940695.0634,0.0000,0.0000,24785138.1484,0.0000,0.0000,22630807.8724,0.0000,0.0000,20565153.0424,0.0000,0.0000,22689562.4184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23294078.6994,20665294.5824
1866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20951371.1484,0.0000,0.0000,24804839.2944,0.0000,0.0000,22624327.2154,0.0000,0.0000,20557929.7224,0.0000,0.0000,22670636.2054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23285971.9924,20669728.8994
1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20962134.3544,0.0000,0.0000,24824570.2024,0.0000,0.0000,22617956.7184,0.0000,0.0000,20550777.1624,0.0000,0.0000,22651760.3094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23277960.5654,20674224.0764
1868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20972983.3974,0.0000,0.0000,24844327.7544,0.0000,0.0000,22611697.5244,0.0000,0.0000,20543695.2874,0.0000,0.0000,22632934.0514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23270047.3164,20678780.1284
1869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20983918.5294,0.0000,0.0000,24864112.7794,0.0000,0.0000,22605548.6924,0.0000,0.0000,20536684.2164,0.0000,0.0000,22614159.2794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23262231.0264,20683396.3664
1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20994939.7474,0.0000,0.0000,24883924.1404,0.0000,0.0000,22599510.8464,0.0000,0.0000,20529744.0244,0.0000,0.0000,22595434.6974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23254511.8314,20688073.3954
1871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21006046.2804,0.0000,0.0000,24903763.3314,0.0000,0.0000,22593584.4384,0.0000,0.0000,20522874.7544,0.0000,0.0000,22576762.9264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23246890.9434,20692810.2804
1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21017237.6744,0.0000,0.0000,24923628.5144,0.0000,0.0000,22587770.0224,0.0000,0.0000,20516076.7154,0.0000,0.0000,22558142.7344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23239367.5994,20697607.5814
1873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21028514.9844,0.0000,0.0000,24943518.5844,0.0000,0.0000,22582067.2604,0.0000,0.0000,20509349.7054,0.0000,0.0000,22539574.6494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23231943.2294,20702464.6544
1874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21039876.3884,0.0000,0.0000,24963433.6554,0.0000,0.0000,22576475.9854,0.0000,0.0000,20502693.9884,0.0000,0.0000,22521059.8164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23224618.2654,20707381.4844
